epoch,loss
0,0.289424909584
1,0.258951512874
2,0.252064677525
3,0.246036596725
4,0.239512933808
5,0.233969514008
6,0.228546036274
7,0.224807402842
8,0.221001640564
9,0.216326933935
10,0.212566848915
11,0.209651268163
12,0.205199575712
13,0.202370449167
14,0.199807624276
15,0.196856063355
16,0.193955726949
17,0.190421579713
18,0.188416149413
19,0.185797703531
20,0.183194218496
21,0.179710471893
22,0.178740487455
23,0.176853681334
24,0.173689581689
25,0.172808634338
26,0.170319091627
27,0.168972920711
28,0.168284615239
29,0.166034644652
30,0.163844777484
31,0.162201645411
32,0.162371113568
33,0.160216835485
34,0.15918774109
35,0.157371622705
36,0.155766070181
37,0.154405072906
38,0.153471720342
39,0.154010569072
40,0.151771537047
41,0.151214890792
42,0.150437269707
43,0.148255852993
44,0.148392984379
45,0.147636072333
46,0.146516137443
47,0.144751444734
48,0.142864352082
49,0.144477439033
50,0.141948252502
51,0.144171653329
52,0.141558572318
53,0.139812662265
54,0.138727165757
55,0.139119645728
56,0.138816029703
57,0.136962624892
58,0.137769822613
59,0.136619002232
60,0.13463725599
61,0.134911355859
62,0.136260379923
63,0.133348535225
64,0.133296661737
65,0.130815255586
66,0.13257476216
67,0.130887483733
68,0.131164988028
69,0.131486520752
70,0.12923530144
71,0.127667529393
72,0.129616200017
73,0.128630248635
74,0.129426981481
75,0.12802376631
76,0.126619486401
77,0.126659438382
78,0.126021867468
79,0.124241496479
80,0.124142256498
81,0.124633300416
82,0.123566757397
83,0.121757581706
84,0.12510254977
85,0.123907924374
86,0.122383875266
87,0.12176758416
88,0.121540009724
89,0.121268916124
90,0.121161899229
91,0.11942052059
92,0.121218007746
93,0.119997544205
94,0.119129677965
95,0.119642360914
96,0.117855034543
97,0.118788029262
98,0.117939301617
99,0.117418791196
100,0.117505846306
101,0.1169344535
102,0.116166699724
103,0.116082636909
104,0.115861351049
105,0.116026856746
106,0.113276784611
107,0.115189460812
108,0.113794827365
109,0.114841103879
110,0.11500446099
111,0.11310913429
112,0.11338247566
113,0.113408909955
114,0.113734611985
115,0.111456237664
116,0.11255179185
117,0.114149412586
118,0.112352812503
119,0.110449875475
120,0.110281514536
121,0.111592800158
122,0.112081221077
123,0.110825379649
124,0.108850446971
125,0.108977955528
126,0.110505654766
127,0.110132188887
128,0.108896873805
129,0.109110778746
130,0.109105367164
131,0.109701891094
132,0.108808446908
133,0.108684016955
134,0.108142347573
135,0.107937690735
136,0.108408460415
137,0.10906405009
138,0.107691646278
139,0.107317587651
140,0.10519263861
141,0.107871464293
142,0.106791019561
143,0.10669927304
144,0.106390500617
145,0.103869473442
146,0.105159742395
147,0.107099871954
148,0.106224156341
149,0.106576272398
训练集,0.588260726961 3.20549056653 0.599919040724
验证集,0.947019037016 4.07517325459 0.29994000499
测试集,0.793778916062 4.04261376765 0.23165559276
